2 7517924.0990 4692685.9060 616.3830 "PERDHESA"
5 7517928.4420 4692673.0700 616.3830 "PERDHESA"
6 7517929.8170 4692673.5260 616.3830 "PERDHESA"
7 7517929.9600 4692673.2820 616.3830 "PERDHESA"
8 7517930.2990 4692672.9690 616.3830 "PERDHESA"
9 7517930.7450 4692672.7690 616.3830 "PERDHESA"
10 7517931.2220 4692672.7320 616.3830 "PERDHESA"
11 7517931.6050 4692672.7970 616.3830 "PERDHESA"
14 7517930.4070 4692671.8150 616.3830 "SHKALET"
34 7517953.7190 4692687.3470 616.3830 "PERDHESA"
35 7517955.8950 4692681.0230 616.3830 "PERDHESA"
58 7517951.3300 4692686.5060 616.3830 "PERDHESA"
59 7517951.9790 4692687.1400 616.3830 "PERDHESA"
60 7517952.0760 4692688.1240 616.3830 "PERDHESA"
61 7517950.1850 4692693.4920 616.3830 "PERDHESA"
62 7517949.5560 4692694.1170 616.3830 "PERDHESA"
63 7517948.5300 4692694.1580 616.3830 "PERDHESA"
101 7517952.1813 4692679.7653 616.3830 "H2"
105 7517927.7655 4692687.1445 616.3830 "PERDHESA"
106 7517928.7183 4692684.3209 616.3830 "PERDHESA"
107 7517927.7045 4692683.9785 616.3830 "PERDHESA"
108 7517925.0518 4692683.0824 616.3830 "PERDHESA"
109 7517926.6694 4692678.2885 616.3830 "PERDHESA"
110 7517928.0525 4692678.7552 616.3830 "PERDHESA"
111 7517929.3224 4692679.1837 616.3830 "PERDHESA"
112 7517950.6852 4692679.2600 616.3830 "PERDHESA"
113 7517953.2907 4692680.1398 616.3830 "PERDHESA"
114 7517948.5183 4692685.5576 616.3830 "PERDHESA"
115 7517951.1238 4692686.4374 616.3830 "PERDHESA"
116 7517946.1695 4692690.9014 616.3830 "PERDHESA"
117 7517945.4239 4692693.1089 616.3830 "PERDHESA"
118 7517941.9455 4692689.4746 616.3830 "PERDHESA"
119 7517936.9005 4692687.7706 616.3830 "PERDHESA"
120 7517936.1549 4692689.9780 616.3830 "PERDHESA"
