ST1,7517875.607,4692637.654,614.324,,614.324,1969-12-31,16:00:00,0.000
ST2,7517993.006,4692670.018,616.453,,616.453,1969-12-31,16:00:00,0.000
ST3,7517930.523,4692659.075,615.009,,615.009,1969-12-31,16:00:00,0.000
ST4,7517921.704,4692708.789,611.478,,611.478,1969-12-31,16:00:00,0.000
ST5,7517916.715,4692693.441,611.772,,611.772,1969-12-31,16:00:00,0.000
FS1,7517926.875,4692658.909,614.915,,614.915,2020-07-21,14:10:11,
001,7517924.161,4692685.901,613.572,BODRUM,613.572,2020-07-21,14:11:21,
002,7517924.099,4692685.906,615.595,PERDHESA,615.595,2020-07-21,14:11:39,
003,7517926.768,4692678.123,614.535,BODRUM,614.535,2020-07-21,14:12:02,
004,7517928.821,4692678.788,613.937,BODRUM,613.937,2020-07-21,14:12:36,
005,7517928.442,4692673.070,615.542,PERDHESA,615.542,2020-07-21,14:13:00,
006,7517929.817,4692673.526,615.819,PERDHESA,615.819,2020-07-21,14:13:27,
007,7517929.960,4692673.282,615.827,PERDHESA,615.827,2020-07-21,14:13:38,
008,7517930.299,4692672.969,615.830,PERDHESA,615.830,2020-07-21,14:13:48,
009,7517930.745,4692672.769,615.822,PERDHESA,615.822,2020-07-21,14:13:57,
010,7517931.222,4692672.732,615.829,PERDHESA,615.829,2020-07-21,14:14:07,
011,7517931.605,4692672.797,615.841,PERDHESA,615.841,2020-07-21,14:14:17,
012,7517930.512,4692675.687,615.150,BODRUM,615.150,2020-07-21,14:14:37,
013,7517931.532,4692672.775,615.232,BODRUM,615.232,2020-07-21,14:14:52,
014,7517930.407,4692671.815,614.414,SHKALET,614.414,2020-07-21,14:15:09,
015,7517928.991,4692671.369,614.391,SHKALET,614.391,2020-07-21,14:15:23,
016,7517943.120,4692676.654,616.694,PERDHESA,616.694,2020-07-21,14:16:02,
017,7517945.291,4692678.679,616.702,PERDHESA,616.702,2020-07-21,14:16:18,
018,7517953.466,4692680.046,618.238,PERDHESA,618.238,2020-07-21,14:17:16,
019,7517928.702,4692677.272,615.863,PERDHESA,615.863,2020-07-21,14:19:31,
020,7517927.108,4692676.978,616.421,PERDHESA,616.421,2020-07-21,14:19:45,
021,7517928.456,4692673.049,623.463,KATI2,623.463,2020-07-21,14:21:24,
022,7517936.054,4692675.600,625.415,KATI2,625.415,2020-07-21,14:21:36,
023,7517936.503,4692674.331,624.980,KATI2,624.980,2020-07-21,14:21:59,
024,7517941.000,4692675.531,622.884,KATI2,622.884,2020-07-21,14:22:15,
025,7517945.976,4692677.452,628.719,KATI2,628.719,2020-07-21,14:22:34,
026,7517929.831,4692673.503,625.706,KATI2-TERASA,625.706,2020-07-21,14:23:11,
027,7517930.223,4692672.985,625.719,KATI2-TERASA,625.719,2020-07-21,14:23:22,
028,7517930.804,4692672.675,625.734,KATI2-TERASA,625.734,2020-07-21,14:23:37,
029,7517931.355,4692672.630,625.735,KATI2-TERASA,625.735,2020-07-21,14:23:51,
030,7517936.482,4692674.384,625.775,KATI2-TERASA,625.775,2020-07-21,14:24:12,
031,7517924.066,4692685.855,628.747,KATI-NK,628.747,2020-07-21,14:25:42,
032,7517926.736,4692678.030,630.525,KATI-NK,630.525,2020-07-21,14:26:18,
033,7517927.188,4692678.173,631.116,KATI-NK,631.116,2020-07-21,14:26:36,
K1,7517928.446,4692673.114,618.843,,618.843,2020-07-21,14:27:23,
K2,7517928.451,4692673.056,622.863,,622.863,2020-07-21,14:27:37,
K3,7517931.362,4692672.636,625.724,,625.724,2020-07-21,14:27:49,
K4,7517931.362,4692672.636,628.539,,628.539,2020-07-21,14:28:04,
FS2,7517962.043,4692666.573,615.883,,615.883,2020-07-21,14:35:56,
034,7517953.719,4692687.347,616.383,PERDHESA,616.383,2020-07-21,14:41:10,
035,7517955.895,4692681.023,615.775,PERDHESA,615.775,2020-07-21,14:41:30,
036,7517953.416,4692680.196,618.398,PERDHESA,618.398,2020-07-21,14:41:55,
037,7517945.691,4692677.522,617.205,PERDHESA,617.205,2020-07-21,14:42:15,
038,7517942.705,4692677.919,616.700,PERDHESA,616.700,2020-07-21,14:42:34,
039,7517958.032,4692673.736,615.808,KYQJE-UJSJELLES,615.808,2020-07-21,14:43:12,
040,7517960.936,4692672.964,620.759,SHTYLL-ELEKTRIKE,620.759,2020-07-21,14:43:37,
041,7517949.257,4692678.690,622.461,KATI1,622.461,2020-07-21,14:44:09,
042,7517950.425,4692677.882,622.236,KATI1,622.236,2020-07-21,14:44:34,
043,7517953.785,4692679.083,621.049,KATI1,621.049,2020-07-21,14:44:44,
044,7517945.996,4692677.487,627.049,KATI2,627.049,2020-07-21,14:45:35,
045,7517945.550,4692678.782,628.191,KATI2,628.191,2020-07-21,14:45:44,
046,7517953.066,4692681.297,626.976,KATI2,626.976,2020-07-21,14:45:56,
047,7517951.321,4692686.436,626.376,KATI2,626.376,2020-07-21,14:46:07,
048,7517952.036,4692687.127,625.700,KATI2,625.700,2020-07-21,14:46:19,
049,7517952.066,4692688.058,625.669,KATI2,625.669,2020-07-21,14:46:30,
050,7517950.816,4692691.732,628.762,KATI2,628.762,2020-07-21,14:46:45,
051,7517950.181,4692693.521,628.767,KATI2,628.767,2020-07-21,14:47:14,
052,7517945.976,4692677.564,625.725,KATI2-TERASA,625.725,2020-07-21,14:47:49,
053,7517950.388,4692679.028,625.731,KATI2-TERASA,625.731,2020-07-21,14:47:58,
054,7517949.930,4692680.269,628.551,KATI2-TERASA,628.551,2020-07-21,14:48:09,
FS3,7517948.155,4692695.850,611.884,,611.884,2020-07-21,14:56:47,
055,7517924.191,4692685.892,614.555,,614.555,2020-07-21,14:57:44,
056,7517948.520,4692694.153,611.867,BODRUM,611.867,2020-07-21,14:58:33,
057,7517951.216,4692686.498,615.257,BODRUM,615.257,2020-07-21,14:59:26,
058,7517951.330,4692686.506,615.367,PERDHESA,615.367,2020-07-21,15:00:12,
059,7517951.979,4692687.140,615.358,PERDHESA,615.358,2020-07-21,15:00:26,
060,7517952.076,4692688.124,615.351,PERDHESA,615.351,2020-07-21,15:00:39,
061,7517950.185,4692693.492,615.561,PERDHESA,615.561,2020-07-21,15:01:14,
062,7517949.556,4692694.117,615.569,PERDHESA,615.569,2020-07-21,15:01:39,
063,7517948.530,4692694.158,615.562,PERDHESA,615.562,2020-07-21,15:01:51,
064,7517934.710,4692695.099,611.806,PUSET-FEKAL,611.806,2020-07-21,15:03:41,
